time,x1,x2,x3,x4
2.315789473684210265e+01,1.237761269414586335e-01,2.170704360278541412e+00,4.406913531525879502e-01,1.890220833304451897e+00
2.325814536340852001e+01,1.155290898259823673e-01,2.048828694705411291e+00,4.724904572486569032e-01,1.863289386645671009e+00
2.335839598997493738e+01,1.088872859282077471e-01,1.928003227681860610e+00,5.005617446573387141e-01,1.842278454527416232e+00
2.345864661654135119e+01,1.036170109432956454e-01,1.809728935683044826e+00,5.239298787664534718e-01,1.826220425527215641e+00
2.355889724310776856e+01,9.952703544162873339e-02,1.695293263041823817e+00,5.418482963705864019e-01,1.814061952142537182e+00
2.365914786967418593e+01,9.646161427229482666e-02,1.585743955577641362e+00,5.538520241534309330e-01,1.804693910524402423e+00
2.375939849624059974e+01,9.429456341207041736e-02,1.481875865617015009e+00,5.597797300347386873e-01,1.796988836632586795e+00
2.385964912280701711e+01,9.292431934721938347e-02,1.384232908744227775e+00,5.597642137007595720e-01,1.789842963345654070e+00
2.395989974937343092e+01,9.226986199864349592e-02,1.293124397941575188e+00,5.541957445546255023e-01,1.782219114066727395e+00
2.406015037593984829e+01,9.226737520001497550e-02,1.208652741383577922e+00,5.436663009200350949e-01,1.773186387130275321e+00
2.416040100250626566e+01,9.286752581881854707e-02,1.130748314348699823e+00,5.289042925233311543e-01,1.761952895654012252e+00
2.426065162907267947e+01,9.403325597475460651e-02,1.059207174256812989e+00,5.107088762640427104e-01,1.747888750037321470e+00
2.436090225563909684e+01,9.573799814287026200e-02,9.937279179840539101e-01,4.898910503171460817e-01,1.730537798090171719e+00
2.446115288220551065e+01,9.796423778678890748e-02,9.339450352232335772e-01,4.672260618297583434e-01,1.709618088870458186e+00
2.456140350877192802e+01,1.007023608111997232e-01,8.794571690349607396e-01,4.434191743491229243e-01,1.685012248050975714e+00
2.466165413533834538e+01,1.039497352113447071e-01,8.298497338080765839e-01,4.190845134364447055e-01,1.656749966672268259e+00
2.476190476190475920e+01,1.077099850997068481e-01,7.847119961702561097e-01,3.947354172424501484e-01,1.624985157032656780e+00
2.486215538847117656e+01,1.119924226356919517e-01,7.436492032066309710e-01,3.707838650245554035e-01,1.589970425373213647e+00
2.496240601503759393e+01,1.168116102929996208e-01,7.062905647585425717e-01,3.475463729720166817e-01,1.552031181890834777e+00
2.506265664160400775e+01,1.221870298195859711e-01,6.722939466516174578e-01,3.252539487659211193e-01,1.511541216617877215e+00
2.516290726817042511e+01,1.281428387824595505e-01,6.413480877298697314e-01,3.040641024315496321e-01,1.468900982603892347e+00
2.526315789473684248e+01,1.347076982593226890e-01,6.131730426731617500e-01,2.840734139430403649e-01,1.424519274085697562e+00
2.536340852130325629e+01,1.419146572224353753e-01,5.875194253091258201e-01,2.653296068992402890e-01,1.378798569125500695e+00
2.546365914786967366e+01,1.498010812483280829e-01,5.641669042362876807e-01,2.478425045618334321e-01,1.332123912877163585e+00
2.556390977443608747e+01,1.584086138311737724e-01,5.429222856489550608e-01,2.315935452127963479e-01,1.284855029434591289e+00
2.566416040100250484e+01,1.677831592542011196e-01,5.236174266189262960e-01,2.165437635442302722e-01,1.237321208648328286e+00
2.576441102756892221e+01,1.779748759946409020e-01,5.061071471138440803e-01,2.026402882998991906e-01,1.189818476095094502e+00
2.586466165413533602e+01,1.890381691333266057e-01,4.902672544256453380e-01,1.898214915722062635e-01,1.142608560140314644e+00
2.596491228070175339e+01,2.010316693444615110e-01,4.759927513835938706e-01,1.780209667551421737e-01,1.095919214960123789e+00
2.606516290726816720e+01,2.140181846377244013e-01,4.631962690957585616e-01,1.671705259204485094e-01,1.049945520062807391e+00
2.616541353383458457e+01,2.280646085899282749e-01,4.518067536994641586e-01,1.572023944310846633e-01,1.004851832496280517e+00
2.626566416040100194e+01,2.432417662785238688e-01,4.417684186944908498e-01,1.480507673157090698e-01,9.607741421164565088e-01
2.636591478696741575e+01,2.596241757420476581e-01,4.330399682886028612e-01,1.396528677256963780e-01,9.178226411596156487e-01
2.646616541353383312e+01,2.772896981867334909e-01,4.255940986264218906e-01,1.319496255663530904e-01,8.760843592929321577e-01
2.656641604010025048e+01,2.963190440294532491e-01,4.194172833555729896e-01,1.248860750864951713e-01,8.356257587689633892e-01
2.666666666666666430e+01,3.167950958390081673e-01,4.145098528977816943e-01,1.184115474788130368e-01,7.964952214968054056e-01
2.676691729323308166e+01,3.388020017587555222e-01,4.108863823868492693e-01,1.124797175644706299e-01,7.587253848395764111e-01
2.686716791979949903e+01,3.624239809178634864e-01,4.085764098174066161e-01,1.070485562699715343e-01,7.223352957276971686e-01
2.696741854636591285e+01,3.877437721777899360e-01,4.076255134249582857e-01,1.020802242135390309e-01,6.873323739265225774e-01
2.706766917293233021e+01,4.148406428916892041e-01,4.080967863209534197e-01,9.754093651455392200e-02,6.537141809715290020e-01
2.716791979949874403e+01,4.437878587578074074e-01,4.100727555586495821e-01,9.340081953908244139e-02,6.214700023018231434e-01
2.726817042606516139e+01,4.746494968623112265e-01,4.136578026281481635e-01,8.963377875322071919e-02,5.905822509684809374e-01
2.736842105263157876e+01,5.074764637514757037e-01,4.189811511138653022e-01,8.621739290494126462e-02,5.610277054317938106e-01
2.746867167919799257e+01,5.423015588973403300e-01,4.262004940493145932e-01,8.313284831306498590e-02,5.327785955387844830e-01
2.756892230576440994e+01,5.791334028339307771e-01,4.355063355730288688e-01,8.036492694508758083e-02,5.058035511089825631e-01
2.766917293233082376e+01,6.179490316103609659e-01,4.471271149263225664e-01,7.790206319727589757e-02,4.800684276803229289e-01
2.776942355889724112e+01,6.586849499709090949e-01,4.613351592646834920e-01,7.573648698065527096e-02,4.555370234570834120e-01
2.786967418546365849e+01,7.012264428832165608e-01,4.784534654305725443e-01,7.386447512847768571e-02,4.321717009331466630e-01
2.796992481203007230e+01,7.453949812055907787e-01,4.988632252431159375e-01,7.228673970429173867e-02,4.099339259555307979e-01
2.807017543859648967e+01,7.909336411270844192e-01,5.230118630343342234e-01,7.100899114384741362e-02,3.887847363184683824e-01
2.817042606516290704e+01,8.374906153960816058e-01,5.514211191178369775e-01,7.004272724645757564e-02,3.686851514074088176e-01
2.827067669172932085e+01,8.846011639011289729e-01,5.846943507975838061e-01,6.940631716854250843e-02,3.495965340182679570e-01
2.837092731829573822e+01,9.316687783590624772e-01,6.235216883732886961e-01,6.912647461670100302e-02,3.314809153379910667e-01
2.847117794486215558e+01,9.779469732386357750e-01,6.686809321084509206e-01,6.924024893059302355e-02,3.143012942698621415e-01
2.857142857142856940e+01,1.022524009484869989e+00,7.210310791009808540e-01,6.979771010701400769e-02,2.980219229235744338e-01
2.867167919799498677e+01,1.064314024651767498e+00,7.814941498187182312e-01,7.086556852230010972e-02,2.826085912949511947e-01
2.877192982456140058e+01,1.102059420143847612e+00,8.510196766577395877e-01,7.253205777673324417e-02,2.680289261009885515e-01
2.887218045112781795e+01,1.134350730650896644e+00,9.305251510480486710e-01,7.491352626946445881e-02,2.542527216294914738e-01
2.897243107769423531e+01,1.159671120153384916e+00,1.020805522653668085e+00,7.816333647100470738e-02,2.412523245853715748e-01
2.907268170426064913e+01,1.176472351377517045e+00,1.122406467876389868e+00,8.248386498538544387e-02,2.290031006100920197e-01
2.917293233082706649e+01,1.183286525410163437e+00,1.235460793513286859e+00,8.814262928493415972e-02,2.174840178252365475e-01
2.927318295739348031e+01,1.178872129907116095e+00,1.359495911761480658e+00,9.549381878885060404e-02,2.066783927698644108e-01
2.937343358395989767e+01,1.162382942866684532e+00,1.493233586678671676e+00,1.050067448655134517e-01,1.965748578817393122e-01
2.947368421052631504e+01,1.133537412544270540e+00,1.634415805083171414e+00,1.173027872439721536e-01,1.871686238026502580e-01
2.957393483709272886e+01,1.092753597137251953e+00,1.779703629974427104e+00,1.332021958089225910e-01,1.784631341245900837e-01
2.967418546365914622e+01,1.041211998235173741e+00,1.924692856866235147e+00,1.537811462544384500e-01,1.704722312329310374e-01
2.977443609022556359e+01,9.808152403913222850e-01,2.064075359042435664e+00,1.804372320266075524e-01,1.632229824786708139e-01
2.987468671679197740e+01,9.140361552796749667e-01,2.191939769740286259e+00,2.149573329786008680e-01,1.567593538918503338e-01
2.997493734335839477e+01,8.436753635689747677e-01,2.302168097701022376e+00,2.595744917838346821e-01,1.511469598504360801e-01
3.007518796992481214e+01,7.725765099313918194e-01,2.388859732078633780e+00,3.169890933072573302e-01,1.464791774784909573e-01
3.017543859649122595e+01,7.033573783528508372e-01,2.446719556944715990e+00,3.903154977307473072e-01,1.428849849017299334e-01
3.027568922305764332e+01,6.382082353116876883e-01,2.471380160866642584e+00,4.828992904990009882e-01,1.405389855703723656e-01
3.037593984962405713e+01,5.787831696421266159e-01,2.459678191658563495e+00,5.979433885263784054e-01,1.396741943343533798e-01
3.047619047619047450e+01,5.261832403615877007e-01,2.409937777528489811e+00,7.378967348326788134e-01,1.405982756337365858e-01
3.057644110275689187e+01,4.810098338916852234e-01,2.322303534503608269e+00,9.036184829327990053e-01,1.437139573926646818e-01
3.067669172932330568e+01,4.434584336949294325e-01,2.199099652810718730e+00,1.093443278714063105e+00,1.495441647449498590e-01
3.077694235588972305e+01,4.134253538029948882e-01,2.045088573521820052e+00,1.302417717819591259e+00,1.587617806441740942e-01
3.087719298245613686e+01,3.906082498847945339e-01,1.867424533323052138e+00,1.522071314671467057e+00,1.722225624537611632e-01
3.097744360902255423e+01,3.745905643157948495e-01,1.675121402353355382e+00,1.741018823548396099e+00,1.909973184061524998e-01
3.107769423558897159e+01,3.649071827382444622e-01,1.478022167189586344e+00,1.946409232745976992e+00,2.163959288357544530e-01
3.117794486215538541e+01,3.610927240484255729e-01,1.285497989954797360e+00,2.125853844282657334e+00,2.499713903899881684e-01
3.127819548872180277e+01,3.627153635790025255e-01,1.105262503143233488e+00,2.269223552641849384e+00,2.934877562890398361e-01
3.137844611528822014e+01,3.693990546935053132e-01,9.426457459090404889e-01,2.369779509505995474e+00,3.488328983847357456e-01
3.147869674185463396e+01,3.808365525379710514e-01,8.004559065623992886e-01,2.424446351578195546e+00,4.178580563849958462e-01
3.157894736842105132e+01,3.967952703181394924e-01,6.793246763802367472e-01,2.433399290019614636e+00,5.021336865280024986e-01
3.167919799498746869e+01,4.171177952409786394e-01,5.783062830362262208e-01,2.399321737407143829e+00,6.026284218474835530e-01
3.177944862155388250e+01,4.417187301438503244e-01,4.955092503016398919e-01,2.326656465920085459e+00,7.193455950211271599e-01
3.187969924812029987e+01,4.705792492693223195e-01,4.286220838002968159e-01,2.221022134786204472e+00,8.509854319338684414e-01
3.197994987468671368e+01,5.037404463711320224e-01,3.752827231960839116e-01,2.088810309712897606e+00,9.947288562595997252e-01
3.208020050125313105e+01,5.412961443418533580e-01,3.333013230356677292e-01,1.936882844207561183e+00,1.146242253415294066e+00
3.218045112781954487e+01,5.833854697367889530e-01,3.007715200376189224e-01,1.772272441221104611e+00,1.299965741826222043e+00
3.228070175438596578e+01,6.301851743270558970e-01,2.761087074823843635e-01,1.601831080535976559e+00,1.449671273586462306e+00
3.238095238095237960e+01,6.819014093792807873e-01,2.580469100666744064e-01,1.431837689099299871e+00,1.589186608998659933e+00
3.248120300751879341e+01,7.387604165073043960e-01,2.456163746576521256e-01,1.267630013783099141e+00,1.713119652556106765e+00
3.258145363408521433e+01,8.009973555887518470e-01,2.381158552425172714e-01,1.113340777408310389e+00,1.817416529722771568e+00
3.268170426065162815e+01,8.688422128795927346e-01,2.350877997842039102e-01,9.717916475298458145e-01,1.899648348529247910e+00
3.278195488721804196e+01,9.425013804373865156e-01,2.363012443964080112e-01,8.445506443166215238e-01,1.959011663074667675e+00
3.288220551378445577e+01,1.022133031762656685e+00,2.417453737360177046e-01,7.321161969835573435e-01,1.996103888580707642e+00
3.298245614035087669e+01,1.107813776399276806e+00,2.516360935430085322e-01,6.341691257858180775e-01,2.012573528549167712e+00
3.308270676691729051e+01,1.199493250185707183e+00,2.664381332054199802e-01,5.498363649708755130e-01,2.010741157774727395e+00
3.318295739348370432e+01,1.296932230419453491e+00,2.869058134122375869e-01,4.779263081654163137e-01,1.993260121863935419e+00
3.328320802005012524e+01,1.399618597047313617e+00,3.141464711930643250e-01,4.171161058213065376e-01,1.962851562806062322e+00
3.338345864661653906e+01,1.506654249635657639e+00,3.497111747965079287e-01,3.660870107355934655e-01,1.922122043473615927e+00
3.348370927318295287e+01,1.616605395528313949e+00,3.957169874649795194e-01,3.236143368521481323e-01,1.873454760786963824e+00
3.358395989974937379e+01,1.727309755755392695e+00,4.550019433877811048e-01,2.886232019268982207e-01,1.818958237945208278e+00
3.368421052631578760e+01,1.835639721109837863e+00,5.313047988563915913e-01,2.602220959249549326e-01,1.760455791741648346e+00
3.378446115288220142e+01,1.937235626525262155e+00,6.294398765653628214e-01,2.377256562228144132e-01,1.699501735414921777e+00
3.388471177944862234e+01,2.026254035117195151e+00,7.553963303755043546e-01,2.206772608099266397e-01,1.637413825388980726e+00
3.398496240601503615e+01,2.095234477177643218e+00,9.162167986662242969e-01,2.088819489993017087e-01,1.575315585742231406e+00
3.408521303258144997e+01,2.135273035209359627e+00,1.119409748648673375e+00,2.024617458524925195e-01,1.514185357075275240e+00
3.418546365914787089e+01,2.136781180662103097e+00,1.371558411903046171e+00,2.019489008892075554e-01,1.454912118802134113e+00
3.428571428571428470e+01,2.091113483822310215e+00,1.675833747031822973e+00,2.084381584588229364e-01,1.398361150552566157e+00
3.438596491228069851e+01,1.993103184810737893e+00,2.028513122625416276e+00,2.238255350138988464e-01,1.345455928648303878e+00
3.448621553884711943e+01,1.843921555361577092e+00,2.415480723169451061e+00,2.511636195801272287e-01,1.297286830763076937e+00
3.458646616541353325e+01,1.652880844120765191e+00,2.810676146759865102e+00,2.951492417693483694e-01,1.255262399380218996e+00
3.468671679197994706e+01,1.436616661056417277e+00,3.178448724058591246e+00,3.627006961677695651e-01,1.221325206148740961e+00
3.478696741854636088e+01,1.215277553075207573e+00,3.479874911130594217e+00,4.634292114593793199e-01,1.198261139135046838e+00
3.488721804511278179e+01,1.007349096601741323e+00,3.680444993324419212e+00,6.095056090949381167e-01,1.190136399407803580e+00
3.498746867167919561e+01,8.257066560500090358e-01,3.755856265999787613e+00,8.139688152820228062e-01,1.202896026624084680e+00
3.508771929824560942e+01,6.764055391585682697e-01,3.694957031751977983e+00,1.086188720798142215e+00,1.245137421509366682e+00
3.518796992481203034e+01,5.598257639619005355e-01,3.501468986008964723e+00,1.423797336329153840e+00,1.328994789311868097e+00
3.528822055137844416e+01,4.727991392586388675e-01,3.195753189648636639e+00,1.803073537442490659e+00,1.470851756460099358e+00
3.538847117794485797e+01,4.105713814535031370e-01,2.814677409279353171e+00,2.174078302791941475e+00,1.691113058298745253e+00
3.548872180451127889e+01,3.681307952385650117e-01,2.405751711152833483e+00,2.468343980851813946e+00,2.011497166685302318e+00
3.558897243107769270e+01,3.409244247017212959e-01,2.015255272605589454e+00,2.620379599798928538e+00,2.447840335332191142e+00
3.568922305764410652e+01,3.251527165610570425e-01,1.676320636130819386e+00,2.593229526450351763e+00,2.997949316342839232e+00
3.578947368421052744e+01,3.178208281067071983e-01,1.403842883848064993e+00,2.393932958206237860e+00,3.629338968318042369e+00
3.588972431077694125e+01,3.166663185833222816e-01,1.197275015299232637e+00,2.070398937698674224e+00,4.277799210086925541e+00
3.598997493734335507e+01,3.200358377310016378e-01,1.047177516406187836e+00,1.691215584339092359e+00,4.864748070880277275e+00
3.609022556390976888e+01,3.267523189602702938e-01,9.412192630232657509e-01,1.319680140803894286e+00,5.325527717141906869e+00
3.619047619047618980e+01,3.359939189142061577e-01,8.678349568354576382e-01,9.964947437550555343e-01,5.629139936634772745e+00
3.629072681704260361e+01,3.471934743899992015e-01,8.177231828315386641e-01,7.373502374574030238e-01,5.778644606806249584e+00
3.639097744360901743e+01,3.599602370468322765e-01,7.840317170578626760e-01,5.404351043960712309e-01,5.798410514318240061e+00
3.649122807017543835e+01,3.740219036365348693e-01,7.619726986369194099e-01,3.956661369729861377e-01,5.720009512621535563e+00
3.659147869674185216e+01,3.891832271016156253e-01,7.483056323419140510e-01,2.911191677899436225e-01,5.573130974580958075e+00
3.669172932330826598e+01,4.052971338921891320e-01,7.408790176225741320e-01,2.161609669159433034e-01,5.381814595284613922e+00
3.679197994987468689e+01,4.222447306003705991e-01,7.382825951512411722e-01,1.624147331159271346e-01,5.163957113091871776e+00
3.689223057644110071e+01,4.399213776799825726e-01,7.396031040777207854e-01,1.236918262586418626e-01,4.932220393957488902e+00
3.699248120300751452e+01,4.582268027330084204e-01,7.442595493769311732e-01,9.557374137121496527e-02,4.695270420269455514e+00
3.709273182957393544e+01,4.770578740131071194e-01,7.518942508793938773e-01,7.495904463200595003e-02,4.458894575176252317e+00
3.719298245614034926e+01,4.963031374280088559e-01,7.623012366521284555e-01,5.968519557418859589e-02,4.226871389349752484e+00
3.729323308270676307e+01,5.158385598738001176e-01,7.753789970123552422e-01,4.824461011430603713e-02,4.001601621122537367e+00
3.739348370927318399e+01,5.355241575872136117e-01,7.910988773878503411e-01,3.958224270517968907e-02,3.784549814867088191e+00
3.749373433583959780e+01,5.552013528426771316e-01,8.094833516728113798e-01,3.295501855793494389e-02,3.576547646429754757e+00
3.759398496240601162e+01,5.746910250635464124e-01,8.305904513061308503e-01,2.783548689572734602e-02,3.378000363600969891e+00
3.769423558897243254e+01,5.937923047956179534e-01,8.545017914602501818e-01,2.384598717934022227e-02,3.189027247670741971e+00
3.779448621553884635e+01,6.122822378844952063e-01,8.813125834509266676e-01,2.071371996152997219e-02,3.009556990012201005e+00
3.789473684210526017e+01,6.299164897060024471e-01,9.111224379855127342e-01,1.823990423635526645e-02,2.839392871423985110e+00
3.799498746867167398e+01,6.464312988908275104e-01,9.440261901379386478e-01,1.627852265589961947e-02,2.678257353369056570e+00
3.809523809523809490e+01,6.615468991054817005e-01,9.801041992220325128e-01,1.472156299986581741e-02,2.525822740770553576e+00
3.819548872180450871e+01,6.749726099922458422e-01,1.019411805083739297e+00,1.348870197434753546e-02,2.381732321117190576e+00
3.829573934837092253e+01,6.864137440124395972e-01,1.061967828840304717e+00,1.252004322087928168e-02,2.245614961482642169e+00
3.839598997493734345e+01,6.955803734091671187e-01,1.107742236187489127e+00,1.177098038275084350e-02,2.117095170061509268e+00
3.849624060150375726e+01,7.021978519830035514e-01,1.156643329489956740e+00,1.120854398658547267e-02,1.995800013241463056e+00
3.859649122807017108e+01,7.060187836749940438e-01,1.208505117707215470e+00,1.080880491363653620e-02,1.881363820218797445e+00
3.869674185463659200e+01,7.068358929572181593e-01,1.263075789152226402e+00,1.055503526795724921e-02,1.773431334987881414e+00
3.879699248120300581e+01,7.044950014764456148e-01,1.320008457678985669e+00,1.043642298883135609e-02,1.671659768960594095e+00
3.889724310776941962e+01,6.989070954264433588e-01,1.378855507967009064e+00,1.044719773910504808e-02,1.575720076599026021e+00
3.899749373433584054e+01,6.900583067909942248e-01,1.439067882182386127e+00,1.058607205418877692e-02,1.485297674480709151e+00
3.909774436090225436e+01,6.780166323396653594e-01,1.500000437476112669e+00,1.085592635548130597e-02,1.400092772016066967e+00
3.919799498746866817e+01,6.629343475083685489e-01,1.560924092824056419e+00,1.126369123041036022e-02,1.319820424142894799e+00
3.929824561403508199e+01,6.450454131858393003e-01,1.621044826020058283e+00,1.182039180822619211e-02,1.244210390816722134e+00
3.939849624060150290e+01,6.246576629888161980e-01,1.679528794165675354e+00,1.254132884435933681e-02,1.173006861903604481e+00
3.949874686716791672e+01,6.021401501373299103e-01,1.735532022447813683e+00,1.344637574177781972e-02,1.105968090545605742e+00
3.959899749373433053e+01,5.779066154535811295e-01,1.788232415174922485e+00,1.456037302581427925e-02,1.042865965562070896e+00
3.969924812030075145e+01,5.523965180457879320e-01,1.836861409394140665e+00,1.591360128167380178e-02,9.834855441702389234e-01
3.979949874686716527e+01,5.260553337686643127e-01,1.880732553136623242e+00,1.754231072676385589e-02,9.276245599125361174e-01
3.989974937343357908e+01,4.993158229400126991e-01,1.919264648955699926e+00,1.948928085458132009e-02,8.750929158383774498e-01
4.000000000000000000e+01,4.725817823590104383e-01,1.951997739132205201e+00,2.180437696995582778e-02,8.257121684124159033e-01
